"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/Content/Story/Dialoge/DIA_Addon_NONE_111_Quarhodron.d:53","Warum störst du meine Ruhe, Wächter?","Perché disturbi il mio riposo, guardiano?","","","DIA_Addon_Quarhodron_Hello_11_00","",""
"Scripts/Content/Story/Dialoge/DIA_Addon_NONE_111_Quarhodron.d:54","(verärgert) Sag mir, was ist dein Begehren?","(arrabbiato) Cosa desideri, dunque?","","","DIA_Addon_Quarhodron_Hello_11_01","",""
"Scripts/Content/Story/Dialoge/DIA_Addon_NONE_111_Quarhodron.d:57","Was befindet sich im Tempel Adanos?","Che cosa c'è nel tempio di Adanos?","","","DIA_Addon_Quarhodron_Hello.DIA_Addon_Quarhodron_Hello_schwert","Info_AddChoice",""
"Scripts/Content/Story/Dialoge/DIA_Addon_NONE_111_Quarhodron.d:58","Jemand ist in den Tempel Adanos eingedrungen.","Qualcuno ha fatto irruzione nel tempio di Adanos.","","","DIA_Addon_Quarhodron_Hello.DIA_Addon_Quarhodron_Hello_raven","Info_AddChoice",""
"Scripts/Content/Story/Dialoge/DIA_Addon_NONE_111_Quarhodron.d:59","Gewähre mir Zugang zum Tempel Adanos.","Garantiscimi l'accesso al tempio di Adanos.","","","DIA_Addon_Quarhodron_Hello.DIA_Addon_Quarhodron_Hello_tempel","Info_AddChoice",""
"Scripts/Content/Story/Dialoge/DIA_Addon_NONE_111_Quarhodron.d:60","Das Land wird von Erdbeben heimgesucht.","La terra è sconvolta da terremoti.","","","DIA_Addon_Quarhodron_Hello.DIA_Addon_Quarhodron_Hello_erdbeben","Info_AddChoice",""
"Scripts/Content/Story/Dialoge/DIA_Addon_NONE_111_Quarhodron.d:67","Bengla anthani, Osiri?","Bengla anthani, Osiri?","","","DIA_Addon_Quarhodron_Hello_11_02","",""
"Scripts/Content/Story/Dialoge/DIA_Addon_NONE_111_Quarhodron.d:69","(laut) Bengla anthani?","(ad alta voce) Bengla anthani?","","","DIA_Addon_Quarhodron_Hello_11_03","",""
"Scripts/Content/Story/Dialoge/DIA_Addon_NONE_111_Quarhodron.d:81","Die gepriesene Weisheit der Ahnen ist geradezu überwältigend.","La celebrata saggezza degli antichi è davvero immensa.","","","DIA_Addon_Quarhodron_Hello.DIA_Addon_Quarhodron_Hello_frech","Info_AddChoice",""
"Scripts/Content/Story/Dialoge/DIA_Addon_NONE_111_Quarhodron.d:88","Das Land wird von Erdbeben heimgesucht. Wir müssen etwas unternehmen, sonst wird die ganze Insel im Meer versinken.","I terremoti stanno devastando questa terra. Dobbiamo fare qualcosa, o l'isola sprofonderà nel mare.","","","DIA_Addon_Quarhodron_Hello_erdbeben_15_00","",""
