"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/System/Menu/Menu_Defines.d:64","Taste ENTF zum Löschen und RETURN zum definieren","Pwyswch DEL i ddileu a ENTER i ddiffinio allwedd","","False","CTRL_KEYDEF","",""
"Scripts/System/Menu/Menu_Defines.d:65","Gewünschte Taste betätigen.","Pwyswch allwedd ddymunol.","","False","CTRL_KEYDEF_INFO","",""
"Scripts/System/Menu/Menu_Defines.d:66","nein|ja","Na|Ie","","False","MENU_NO_YES","",""
"Scripts/System/Menu/Menu_Defines.d:67","aus|an","ffwrdd|ymlaen","","False","MENU_OFF_ON","",""
"Scripts/System/Menu/Menu_Defines.d:68","Zurück","YN ÔL","","False","MENU_BACK","",""
"Scripts/System/Menu/Menu_Log.d:42","Aktuelle\nMissionen","Cyfredol\nCenhadaethau","","False","MENU_ITEM_SEL_MISSIONS_ACT.text[0]","",""
"Scripts/System/Menu/Menu_Log.d:56","Erfüllte\nMissionen","Cwblhawyd\nCenhadaethau","","False","MENU_ITEM_SEL_MISSIONS_OLD.text[0]","",""
"Scripts/System/Menu/Menu_Log.d:72","Gescheiterte\nMissionen","Methu\nCenhadaethau","","False","MENU_ITEM_SEL_MISSIONS_FAILED.text[0]","",""
"Scripts/System/Menu/Menu_Log.d:88","Allgemeine\nInfos","Gwybodaeth\nGyffredinol","","False","MENU_ITEM_SEL_LOG.text[0]","",""
"Scripts/System/Menu/Menu_Log.d:109","Act Missions","Cenhadaethau Actif","","False","MENU_ITEM_LIST_MISSIONS_ACT.text[0]","",""
"Scripts/System/Menu/Menu_Log.d:129","Old Missions","Cenhadaethau Hen","","False","MENU_ITEM_LIST_MISSIONS_FAILED.text[0]","",""
"Scripts/System/Menu/Menu_Log.d:149","Old Missions","Cenhadaethau Hen","","False","MENU_ITEM_LIST_MISSIONS_OLD.text[0]","",""
"Scripts/System/Menu/Menu_Log.d:169","Log","Log","","False","MENU_ITEM_LIST_LOG.text[0]","",""
"Scripts/System/Menu/Menu_Log.d:192","no content","no content","","False","MENU_ITEM_CONTENT_VIEWER.text[0]","",""
"Scripts/System/Menu/Menu_Log.d:211","Tag:","Dydd:","","False","MENU_ITEM_DAY_TITLE.text[0]","",""
"Scripts/System/Menu/Menu_Log.d:220","Zeit:","Amser:","","False","MENU_ITEM_TIME_TITLE.text[0]","",""
"Scripts/System/Menu/Menu_Main.d:38","Gothic II starten","","","False","MENUITEM_MAIN_NEWGAME.text[0]","",""
"Scripts/System/Menu/Menu_Main.d:39","Ein neues Abenteuer beginnen.","Dechrau antur newydd.","","False","MENUITEM_MAIN_NEWGAME.text[1]","",""
"Scripts/System/Menu/Menu_Main.d:60","Spiel laden","Llwytho Gêm","","False","MENUITEM_MAIN_SAVEGAME_LOAD.text[0]","",""
